url,content
https://sunway.edu.np/about-us,"In the past few decades, we have seen significant advancements in the usage of social media platforms which have fundamentally altered customer behavior and patterns. This has all been possible due to the current wave of digitalization and can be marked as the beginning of the digital era. The most striking outcome of the digital revolution is the amount of data that is now collected and analyzed leading to an information explosion and the creation of more and more data-driven platforms. For a country like Nepal, Digital Marketing and Data Science can be a fantastic field to start a career where interest in business is growing and information technology is on the rise. So, to provide a head start to the students, Sunway College in academic partnership with “Birmingham City University” is providing programs to develop highly competitive human capital, be abreast with modern technologies and be socially responsible towards the community. The limitless scope and vast reach of these programs enable students to guarantee their futures globally. Since its Establishment in 2010, Sunway College has been successful in providing the community with a quality, qualified, and responsible workforce that is resolving issues in the real world and making significant economic contributions in the process This academic collaboration is a perfect match between an institution based in Nepal with a global vision and an institution based in the UK with an international outlook and exposure."
https://sunway.edu.np/about-us,"Sunway College Kathmandu, a leading AI college in Nepal, offers a specialized Bachelor Degree in Data Science and Artificial Intelligence. As one of the top AI colleges in Nepal, we are dedicated to mint academic and professional standards in our students who will become a believer in change, responsible and innovative after the completion of the course."
https://sunway.edu.np/about-us,Sunway College is affiliated with Birmingham City University (BCU) which is recognized as one of the most promising academic institutions in the United Kingdom. The academic collaboration with BCU offers graduate students numerous opportunities and exposure in the international market.
https://sunway.edu.np/about-us,"We adopt an internationally recognized L-T-W (Lecture, Tutorial, and Workshop) teaching approach which focuses on the practicality and applicability of learning. Through a holistic approach, our academic program is designed to assist students in integrating their knowledge into real-world circumstances."
https://sunway.edu.np/about-us,Sunway College provides students with a range of scholarship programs in addition to reasonable tuition rates to support students financially. Sunway College also awards scholarships based on students’ athletic abilities and talents.
https://sunway.edu.np/about-us,Sunway College Kathmandu (in an academic partnership with Birmingham City University) offers experience-oriented international Bachelors degrees in Artificial Intelligence and Data Science.
https://sunway.edu.np/about-us,"Birmingham City University is located in Birmingham, United Kingdom, and is featured in the best 1000 universities in the world, according to the most well-known international university rankings."
https://sunway.edu.np/about-us,"As per 2022, World University Rankings by Times Higher Education that uses 13 performance indicators, Birmingham City University is ranked 501-600 and is positioned as 12th out of the 100 UK universities ranked. Birmingham City University is also ranked 90th in the QS World University rankings 2022, maintaining the position of the top 100 universities globally and as the top 14th university amongst UK universities. Shanghai Jiao Tong University World Rankings ranked Birmingham as being in the top 101 – 150 (calculated rank 126th) out of 500 universities, establishing us as 12th out of the 36 UK universities to appear in the top 500."
https://sunway.edu.np/faq,
https://sunway.edu.np/faq,Full Name
https://sunway.edu.np/faq,Email Address
https://sunway.edu.np/faq,Phone Number
https://sunway.edu.np/faq,ProgramBSc (Hons) Computer Science and Artificial Intelligence
https://sunway.edu.np/faq,IELTS/PTE/TOEFL Score
https://sunway.edu.np/faq,Message
https://sunway.edu.np/faq,Apply
https://sunway.edu.np/faq,Δ
https://sunway.edu.np/faq,"You can study AI at various local universities, local university colleges and foreign affiliated colleges in Nepal. The course offered at Sunway College Kathmandu is BSc(Hons) Computer Science with Artificial Intelligence which specializes in data science and artificial intelligence."
https://sunway.edu.np/faq,Birmingham City University ranks 501 – 600 globally as per Times Higher Education 2024.
https://sunway.edu.np/faq,"A degree from a top university is recognized worldwide, opening doors to international opportunities."
https://sunway.edu.np/faq,"Yes, the courses offered by Sunway College Kathmandu are approved by the Ministry of Education, Nepal."
https://sunway.edu.np/faq,"Yes, the courses offered by Sunway College Kathmandu are certified equivalence by Tribhuwan University."
https://sunway.edu.np/faq,"All +2 stream students (Science, Management, Humanities, Education and others) can apply for the program having met the eligibility criteria mentioned under the program."
https://sunway.edu.np/faq,"Students who do not meet the entry requirements, can still apply to study the course. The application submitted shall be verified by the Course Committee at BCU and can be approved on a case by case basis."
https://sunway.edu.np/faq,"Yes, the program includes a dedicated professional placement year."
https://sunway.edu.np/faq,"We have a dedicated placement cell headed by Khushal Regmi, Professional Placement Coordinator who is responsible for collaborating with the industry to bring professional placement opportunities to the students. Students may also seek placement opportunities on their own and shall receive support from the placement cell during the process. The placement cell also organizes various skill training sessions that helps students to meet the entry level standards for the industry."
https://sunway.edu.np/faq,"Yes, scholarships are available based on merit and economic condition."
https://sunway.edu.np/faq,You can fill out the admission form here: or contact the Admissions Department at admission@sunway.edu.np or 9823047066.
https://sunway.edu.np/faq,"There are two enrollment intakes, Autumn and Spring intakes."
https://sunway.edu.np/faq,"Sunway College Kathmandu is located Behind Maitidevi Temple, Maitidevi, Kathmandu, Nepal."
https://sunway.edu.np/faq,"The available courses at Sunway are:

BSc (Hons) Computer Science With Artificial Intelligence (AI) in academic partnership with Birmingham City University, UK.  (Approved)
BSc(Hons) Business Information Technology (Approval in process - expected to run by Autumn 2025)
BSc(Hons) Cybersecurity (Approval in process - expected to run by Autumn 2025)
MSc Artificial Intelligence (Approval in process - expected to run by Autumn 2025)"
https://sunway.edu.np/faq,The Sunway AI Scholarship Award is offered by Sunway College Kathmandu to support outstanding students pursuing a BSc(Hons) Computer Science with Artificial Intelligence based on a scholarship test.
https://sunway.edu.np/faq,"The Sunway AI Scholarship Award is determined post admissions. The student must have achieved the following:

Completed Grade 12 with a minimum CGPA of 3.0 (or equivalent)
Met English proficiency requirements (Grade B in Grade 12 English + BCU EPT 5.5 or equivalent recognized English test)
Attended Early Bird Admissions Classes  
Settled all admission fees at Sunway College Kathmandu"
https://sunway.edu.np/faq,"The application deadline for the Sunway AI Scholarship Award for Sprint 2025 Intae is March 14, 2025."
https://sunway.edu.np/faq,"100% Scholarship: Based on Scholarship Test and Interview (March 30th & 31st, 2025)
50% Scholarships: Based on Scholarship Test and Interview (March 30th & 31st, 2025)
30% Scholarships: Based on admission documents and interview"
https://sunway.edu.np/faq,"100% Scholarship: Covers college semester fees (excluding admission fees, induction/ECA/CCA fees, annual fees, and university fees)
50% Scholarships: Covers 50% of college semester fees (excluding admission fees, induction/ECA/CCA fees, annual fees, and university fees)
30% Scholarships: Covers 30% of college semester fees (excluding admission fees, induction/ECA/CCA fees, annual fees, and university fees)"
https://sunway.edu.np/faq,Maintaining satisfactory academic performance as per the scholarship policy and college regulations is crucial for scholarship renewal.
https://sunway.edu.np/faq,Failure to meet the academic performance standards may result in the revocation of the scholarship award.
https://sunway.edu.np/faq,"Strong foundation in Computer Science
Focus on key AI topics like Machine Learning, Deep Learning, Natural Language Processing
Industry-relevant skills development
Professional placement year for practical experience
Individual Honours Project for in-depth research and application"
https://sunway.edu.np/faq,"Grade 12 completion with a minimum CGPA of 3.0 (or equivalent)
Meeting English proficiency requirements (Grade B in Grade 12 English + BCU EPT 5.5 or equivalent recognized English test)"
https://sunway.edu.np/faq,"After completing the course, you may choose to work as a Software Developer, Software Engineer, Web Developer, Computer Programmer, Machine Learning Engineer, Data Scientist, Artificial Intelligence Engineer and many more!"
https://sunway.edu.np/faq,"Yes, the course offers a 9-month placement to students as part of the Professional Placement Year. The college also has a dedicated placement cell."
https://sunway.edu.np/faq,"You can talk to Mr. Khushal Regmi, who heads the placement cell at Sunway College in the capacity of the Professional Placement Coordinator."
https://sunway.edu.np/faq,"After the completion of the second year, students must undergo a placement year where they are hired by companies as interns for at least 9 months."
https://sunway.edu.np/faq,"Students are often hired as interns based on their performance by the college during their academic journey at the college. You can work with the IT department, IoT and Research Lab at the college."
https://sunway.edu.np/faq,The class schedule is released by the Registry Timetable and Examination Department at the beginning of each semester and updated as required. The classes usually run from 7 AM to 1 PM. Additional classes may be offered on a case by case basis.
https://sunway.edu.np/faq,Yes. The official student body at Sunway College Kathmandu is Sunway Student Representative Council. The council has student representatives from all batches and the executive members of the council run various clubs at Sunway.
https://sunway.edu.np/faq,Sunway Student Representative Council partners with DataCamp to offer Data Fellowship to students from all over Nepal. You can visit their website and subscribe to their social media accounts to stay updated regarding the data fellowship openings or simply inquire at datafellowship@sunway.edu.np.
https://sunway.edu.np/faq,Students are required to mandatorily learn research writing right from the inception of their course and have the opportunity to work in the research lab alongside dedicated research assistants and professors at the college. The college also provides ample opportunities for students to collaborate with industry experts or researchers to work on various projects.
https://sunway.edu.np/programs,
https://sunway.edu.np/programs,Full Name
https://sunway.edu.np/programs,Email Address
https://sunway.edu.np/programs,Phone Number
https://sunway.edu.np/programs,ProgramBSc (Hons) Computer Science and Artificial Intelligence
https://sunway.edu.np/programs,IELTS/PTE/TOEFL Score
https://sunway.edu.np/programs,Message
https://sunway.edu.np/programs,Apply
https://sunway.edu.np/programs,Δ
https://sunway.edu.np/programs,No upcoming workshops found.
https://sunway.edu.np/career-placements,
https://sunway.edu.np/career-placements,Full Name
https://sunway.edu.np/career-placements,Email Address
https://sunway.edu.np/career-placements,Phone Number
https://sunway.edu.np/career-placements,ProgramBSc (Hons) Computer Science and Artificial Intelligence
https://sunway.edu.np/career-placements,IELTS/PTE/TOEFL Score
https://sunway.edu.np/career-placements,Message
https://sunway.edu.np/career-placements,Apply
https://sunway.edu.np/career-placements,Δ
https://sunway.edu.np/blogs,
https://sunway.edu.np/blogs,Full Name
https://sunway.edu.np/blogs,Email Address
https://sunway.edu.np/blogs,Phone Number
https://sunway.edu.np/blogs,ProgramBSc (Hons) Computer Science and Artificial Intelligence
https://sunway.edu.np/blogs,IELTS/PTE/TOEFL Score
https://sunway.edu.np/blogs,Message
https://sunway.edu.np/blogs,Apply
https://sunway.edu.np/blogs,Δ
https://sunway.edu.np/life-at-sunway,
https://sunway.edu.np/life-at-sunway,Full Name
https://sunway.edu.np/life-at-sunway,Email Address
https://sunway.edu.np/life-at-sunway,Phone Number
https://sunway.edu.np/life-at-sunway,ProgramBSc (Hons) Computer Science and Artificial Intelligence
https://sunway.edu.np/life-at-sunway,IELTS/PTE/TOEFL Score
https://sunway.edu.np/life-at-sunway,Message
https://sunway.edu.np/life-at-sunway,Apply
https://sunway.edu.np/life-at-sunway,Δ
https://sunway.edu.np/life-at-sunway,"Unlock Your Future in AI: Join us for AI Admission Week! 🎓🤖 Explore Lucrative Scholarship Opportunities, Seamless Credit Transfers, and[...]"
https://sunway.edu.np/life-at-sunway,"Join us for the most anticipated event of the year, Sunway College’s Annual Day! . Prepare to be amazed as[...]"
https://sunway.edu.np/life-at-sunway,"Venture into the industry as a Data Analyst, Data Engineer, or Data Scientist🧊 Our 4-year 𝗨𝗞 𝗯𝗮𝘀𝗲𝗱 𝗱𝗲𝗴𝗿𝗲𝗲 (in an[...]"
https://sunway.edu.np/life-at-sunway,Launch your career in Digital Marketing as a Digital Marketing Expert 🌟🏆 With our 4-year 𝗨𝗞 based degree (in an academic partnership[...]
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,Full Name
https://sunway.edu.np/contact,Email Address
https://sunway.edu.np/contact,Phone Number
https://sunway.edu.np/contact,ProgramBSc (Hons) Computer Science and Artificial Intelligence
https://sunway.edu.np/contact,IELTS/PTE/TOEFL Score
https://sunway.edu.np/contact,Message
https://sunway.edu.np/contact,Apply
https://sunway.edu.np/contact,Δ
https://sunway.edu.np/contact,Feel free to reach out to us.
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,Send Message
https://sunway.edu.np/contact,Δ
https://sunway.edu.np/events,
https://sunway.edu.np/events,Full Name
https://sunway.edu.np/events,Email Address
https://sunway.edu.np/events,Phone Number
https://sunway.edu.np/events,ProgramBSc (Hons) Computer Science and Artificial Intelligence
https://sunway.edu.np/events,IELTS/PTE/TOEFL Score
https://sunway.edu.np/events,Message
https://sunway.edu.np/events,Apply
https://sunway.edu.np/events,Δ
https://sunway.edu.np/events,"Unlock Your Future in AI: Join us for AI Admission Week! 🎓🤖 Explore Lucrative Scholarship Opportunities, Seamless Credit Transfers, and[...]"
https://sunway.edu.np/events,"Join us for the most anticipated event of the year, Sunway College’s Annual Day! . Prepare to be amazed as[...]"
https://sunway.edu.np/events,"Venture into the industry as a Data Analyst, Data Engineer, or Data Scientist🧊 Our 4-year 𝗨𝗞 𝗯𝗮𝘀𝗲𝗱 𝗱𝗲𝗴𝗿𝗲𝗲 (in an[...]"
https://sunway.edu.np/events,Launch your career in Digital Marketing as a Digital Marketing Expert 🌟🏆 With our 4-year 𝗨𝗞 based degree (in an academic partnership[...]
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Full Name
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Email Address
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Phone Number
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,ProgramBSc (Hons) Computer Science and Artificial Intelligence
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,IELTS/PTE/TOEFL Score
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Message
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Apply
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Δ
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,"We are thrilled to announce the prestigious Data Fellowship Award winners, marking a significant step forward in their quest to conquer the ever-evolving frontiers of Data Science and Artificial Intelligence."
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,"Through unwavering dedication and a pursuit of excellence, these remarkable individuals are paving the way for a future driven by data-driven ingenuity."
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,"Our hearts swell with pride every day, witnessing their commitment and progress. To all the winners, we offer our heartfelt congratulations once again!"
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,"A special thank you also goes to all participants for their unwavering consistency and insatiable thirst for knowledge. Your enthusiasm fuels our passion, and we are incredibly grateful for your presence on this journey."
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,"Let this be a moment of inspiration for all. The world of data beckons, and with dedication and the right guidance, anyone can become a champion of innovation."
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Full Name
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Email Address
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Phone Number
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,ProgramBSc (Hons) Computer Science and Artificial Intelligence
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,IELTS/PTE/TOEFL Score
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Message
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Apply
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Δ
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"In a move that has sparked significant discussion across various sectors, the Nepalese government recently presented the Social Media Council Bill, 2081 BS in the National Assembly. Tabled by the Minister for Communications and Information Technology, Prithvi Subba Gurung, the Bill aims to regulate the growing use of social media platforms, holding users and operators accountable for their actions. While the government cites its goal of promoting social goodwill, cultural tolerance, and good governance, there are growing concerns about how this Bill will impact students, particularly in terms of their freedom of expression and online engagement."
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"Understanding the Social Media Council Bill, 2081 BSThe bill seeks to establish clear guidelines for social media operators and users, focusing on ensuring a safe and secure digital environment. Among its key provisions, it outlines the following:Licensing for Digital Platforms: Companies or institutions operating digital platforms will need to obtain a license, valid for two years, to run social media sites in Nepal. Failure to comply with the regulations could lead to the revocation of their operating license."
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"Content Regulations: The Bill targets cyberbullying, identity theft, misinformation, hate speech, deep fake videos, and other harmful digital behaviors. It also aims to control the spread of content that could jeopardize national peace, security, or sovereignty."
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"Fines and Penalties: Users who engage in harmful online activities such as trolling, spreading false information, or engaging in online harassment could face fines of up to Rs 500,000. This would affect students who are active on social media platforms, potentially limiting their ability to express themselves freely."
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,How Will This Affect Nepalese Students?
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"Conclusion: Adapting to a New Digital EnvironmentAs Nepal moves forward with the Social Media Council Bill, students will need to adjust to the new reality of a more regulated digital space. While the intent of the Bill is to foster a safer, more secure online environment, students must stay informed about how the new regulations will affect their digital interactions. Understanding the implications of the Bill will help students protect their rights to freedom of expression, navigate the new rules on digital conduct, and continue using social media platforms in a responsible and creative way."
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Your email address will not be published. Required fields are marked *
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Comment *
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Name *
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Email *
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Website
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"Save my name, email, and website in this browser for the next time I comment."
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Δ
https://sunway.edu.np/author/sunwayadmin,
https://sunway.edu.np/author/sunwayadmin,Full Name
https://sunway.edu.np/author/sunwayadmin,Email Address
https://sunway.edu.np/author/sunwayadmin,Phone Number
https://sunway.edu.np/author/sunwayadmin,ProgramBSc (Hons) Computer Science and Artificial Intelligence
https://sunway.edu.np/author/sunwayadmin,IELTS/PTE/TOEFL Score
https://sunway.edu.np/author/sunwayadmin,Message
https://sunway.edu.np/author/sunwayadmin,Apply
https://sunway.edu.np/author/sunwayadmin,Δ
https://sunway.edu.np/author/sunwayadmin,"In a move that has sparked significant discussion across various sectors, the Nepalese government recently presented the Social Media Council Bill, 2081 BS in the National Assembly. Tabled by the Minister for Communications and Information Technology, Prithvi Subba Gurung, the Bill aims to regulate the growing use of social media platforms, holding users and operators accountable for their actions. While the government cites its goal of promoting social goodwill, cultural tolerance, and good governance, there are growing concerns about how this Bill will impact students, particularly in terms of their freedom of expression and online engagement."
https://sunway.edu.np/author/sunwayadmin,"Understanding the Social Media Council Bill, 2081 BSThe bill seeks to establish clear guidelines for social media operators and users, focusing on ensuring a safe and secure digital environment. Among its key provisions, it outlines the following:Licensing for Digital Platforms: Companies or institutions operating digital platforms will need to obtain a license, valid for two years, to run social media sites in Nepal. Failure to comply with the regulations could lead to the revocation of their operating license."
https://sunway.edu.np/author/sunwayadmin,"Content Regulations: The Bill targets cyberbullying, identity theft, misinformation, hate speech, deep fake videos, and other harmful digital behaviors. It also aims to control the spread of content that could jeopardize national peace, security, or sovereignty."
https://sunway.edu.np/author/sunwayadmin,"Fines and Penalties: Users who engage in harmful online activities such as trolling, spreading false information, or engaging in online harassment could face fines of up to Rs 500,000. This would affect students who are active on social media platforms, potentially limiting their ability to express themselves freely."
https://sunway.edu.np/author/sunwayadmin,How Will This Affect Nepalese Students?
https://sunway.edu.np/author/sunwayadmin,"Conclusion: Adapting to a New Digital EnvironmentAs Nepal moves forward with the Social Media Council Bill, students will need to adjust to the new reality of a more regulated digital space. While the intent of the Bill is to foster a safer, more secure online environment, students must stay informed about how the new regulations will affect their digital interactions. Understanding the implications of the Bill will help students protect their rights to freedom of expression, navigate the new rules on digital conduct, and continue using social media platforms in a responsible and creative way."
https://sunway.edu.np/author/sunwayadmin,You are interested in Data Science but still don’t have any idea or reason behind choosing Data Science!
https://sunway.edu.np/author/sunwayadmin,Don’t worry because choosing Data Science as an undergraduate major can be a rewarding decision for several reasons. Here are ten compelling reasons why you should consider studying data science at the undergraduate level:
https://sunway.edu.np/author/sunwayadmin,High demand and career opportunities:
https://sunway.edu.np/author/sunwayadmin,"Data science abilities are in increasing demand across sectors. A degree in data science gives up a wide range of job prospects in industries such as technology, finance, healthcare, marketing, and more."
https://sunway.edu.np/author/sunwayadmin,Interdisciplinary nature:
